miragefairy2024.motif.miragefairy2024.stone,Stonia,石精ストーニャ
miragefairy2024.motif.miragefairy2024.sugar,Sugaria,砂糖精スガーリャ
miragefairy2024.motif.miragefairy2024.sun,Sunia,太陽精スーニャ
miragefairy2024.motif.miragefairy2024.sweet_berry,Sweete Berria,甘液果精スウェーテベッリャ
miragefairy2024.motif.miragefairy2024.sword,Swordia,剣精スウォルジャ
miragefairy2024.motif.miragefairy2024.thunder,Thunderia,雷精ツンデーリャ
miragefairy2024.motif.miragefairy2024.time,Timia,時精ティーミャ
miragefairy2024.motif.miragefairy2024.trinitrotoluene,Trinitrotoluenia,茶褐薬精トリニトロトルエーニャ
miragefairy2024.motif.miragefairy2024.vacuum_decay,Vacuume Decia,真空崩壊精ヴァツーメデーツャ
miragefairy2024.motif.miragefairy2024.velopeda,Velopedia,呪草精ヴェロページャ
miragefairy2024.motif.miragefairy2024.villager,Villageria,村人精ヴィッラゲーリャ
miragefairy2024.motif.miragefairy2024.warden,Wardenia,監守者精ワルデーニャ
miragefairy2024.motif.miragefairy2024.water,Wateria,水精ワテーリャ
miragefairy2024.motif.miragefairy2024.wheat,Wheatia,麦精ウェアーチャ
miragefairy2024.motif.miragefairy2024.witch,Witchia,魔女精ウィツキャ
miragefairy2024.motif.miragefairy2024.wither,Witheria,枯精ウィテーリャ
miragefairy2024.motif.miragefairy2024.wither_skeleton,Withere Skeletonia,枯骸骨精ウィテーレスケレトーニャ
miragefairy2024.motif.miragefairy2024.wither_skeleton_skull,Withere Skeletone Skullia,枯頭蓋骨精ウィテーレスケレトーネスクッリャ
miragefairy2024.motif.miragefairy2024.wolf,Wolfia,狼精ウォルフャ
miragefairy2024.motif.miragefairy2024.wood,Woodia,木精ウォージャ
miragefairy2024.motif.miragefairy2024.xarpite,Xarpitia,紅天石精シャルピーチャ
miragefairy2024.motif.miragefairy2024.zombie,Zombia,硬屍精ゾンビャ
miragefairy2024.passive_skill.per_second,%s/s,%s/秒
miragefairy2024.passive_skill_condition.miragefairy2024.axe,Axe,斧
miragefairy2024.passive_skill_condition.miragefairy2024.daytime,Daytime,昼間
miragefairy2024.passive_skill_condition.miragefairy2024.fine,Fine,晴天
miragefairy2024.passive_skill_condition.miragefairy2024.food_ingredient,%s Dishes,%s料理
miragefairy2024.passive_skill_condition.miragefairy2024.hoe,Hoe,クワ
miragefairy2024.passive_skill_condition.miragefairy2024.in_nether,In Nether,ネザー
miragefairy2024.passive_skill_condition.miragefairy2024.in_the_air,In the Air,空中
miragefairy2024.passive_skill_condition.miragefairy2024.indoor,Indoor,屋内
miragefairy2024.passive_skill_condition.miragefairy2024.night,Night,夜間
miragefairy2024.passive_skill_condition.miragefairy2024.not_in_nether,Not In Nether,ネザー外
miragefairy2024.passive_skill_condition.miragefairy2024.on_fire,On Fire,炎上
miragefairy2024.passive_skill_condition.miragefairy2024.outdoor,Outdoor,屋外
miragefairy2024.passive_skill_condition.miragefairy2024.overworld,Overworld,地上世界
miragefairy2024.passive_skill_condition.miragefairy2024.pickaxe,Pickaxe,つるはし
miragefairy2024.passive_skill_condition.miragefairy2024.raining,Raining,雨天
miragefairy2024.passive_skill_condition.miragefairy2024.shovel,Shovel,シャベル
miragefairy2024.passive_skill_condition.miragefairy2024.sky_visible,Sky Visible,空が見える
miragefairy2024.passive_skill_condition.miragefairy2024.sword,Sword,剣
miragefairy2024.passive_skill_condition.miragefairy2024.thundering,Thundering,雷雨
miragefairy2024.passive_skill_condition.miragefairy2024.underwater,Underwater,水中
miragefairy2024.passive_skill_type.miragefairy2024.collection,Collection,収集
miragefairy2024.passive_skill_type.miragefairy2024.element.attack,%s Attack,%s攻撃力
miragefairy2024.passive_skill_type.miragefairy2024.element.defence,%s Defence,%s防御力
miragefairy2024.passive_skill_type.miragefairy2024.element.elements.fall,Fall,落下
miragefairy2024.passive_skill_type.miragefairy2024.element.elements.fire,Fire,火属性
miragefairy2024.passive_skill_type.miragefairy2024.element.elements.magic,Magic,魔法
miragefairy2024.passive_skill_type.miragefairy2024.element.elements.melee,Melee,近接
miragefairy2024.passive_skill_type.miragefairy2024.element.elements.overall,Overall,全体
miragefairy2024.passive_skill_type.miragefairy2024.element.elements.shooting,Shooting,射撃
miragefairy2024.passive_skill_type.miragefairy2024.element.elements.spine,Spine,棘
miragefairy2024.passive_skill_type.miragefairy2024.experience,Gain XP,経験値獲得
miragefairy2024.passive_skill_type.miragefairy2024.hunger,Hunger,空腹
miragefairy2024.passive_skill_type.miragefairy2024.ignition,Ignition,発火
miragefairy2024.passive_skill_type.miragefairy2024.mana_boost,Mana,魔力
miragefairy2024.passive_skill_type.miragefairy2024.mana_boost.family,%s Family,%s系統
miragefairy2024.passive_skill_type.miragefairy2024.mending,Durability Regeneration,耐久値自然回復
miragefairy2024.passive_skill_type.miragefairy2024.mining_speed,Mining Speed,採掘速度
miragefairy2024.passive_skill_type.miragefairy2024.regeneration,Regeneration,持続回復
miragefairy2024.trait.miragefairy2024.adversity_flower,Adversity Flower,高嶺の花
miragefairy2024.trait.miragefairy2024.adversity_flower.poem,"A flower that blooms in adversity is rarer and more beautiful than any other. Even if it shines only for a fleeting moment, it becomes an unattainable object of desire, forever etched in people's hearts.",逆境に咲く花は、どんな花よりも希少で美しい。たとえそれが一瞬の輝きであったとしても、手に入れることのできない、あこがれの存在として人々の胸に刻まれる。
miragefairy2024.trait.miragefairy2024.air_adaptation,Spatial Adaptation,空間適応
miragefairy2024.trait.miragefairy2024.air_adaptation.poem,"By decomposing ether with high-energy astral radiation, life support is maintained in outer space. This process is essential for the terraforming of rocky planets.",高エネルギーアストラル放射線によってエーテルを分解することで、宇宙空間での生命維持を行う。この作用は岩石惑星のテラフォーミングの上で重要である。
miragefairy2024.trait.miragefairy2024.arid_adaptation,Arid Adaptation,乾燥適応
miragefairy2024.trait.miragefairy2024.arid_adaptation.poem,Evolution is often ruthless. The prosperity of the species as a whole does not necessarily lead to the happiness of each individual.,進化とは、ときに非情である。種という全体の繁栄が、必ずしも個々の個体の幸福に繋がるとは限らないのだ。
miragefairy2024.trait.miragefairy2024.carnivorous_plant,Carnivorous Plant,食虫植物
miragefairy2024.trait.miragefairy2024.carnivorous_plant.poem,It captures small animals like insects and breaks them down with digestive fluids. This is one of the strategies for surviving in nutrient-poor soil.,昆虫などの小動物を捕らえ、消化液により分解する。栄養の少ない土壌で生活するための戦略の一つである。
miragefairy2024.trait.miragefairy2024.cold_adaptation,Cold Adaptation,低温適応
miragefairy2024.trait.miragefairy2024.cold_adaptation.poem,"Only plants that have adapted to low solar radiation, low temperatures, water freezing, snow cover, and harsh cold environments can survive under the extreme cold of the ice.",低い日射量、低い気温、水分の凍結、雪による遮蔽、過酷な低温環境に適応した植物だけが極寒の氷の下で生き残ることができる。
miragefairy2024.trait.miragefairy2024.creative_growth,Creative Growth,アカーシャのお導き
miragefairy2024.trait.miragefairy2024.creative_growth.poem,The structural and physiological intricacy and imperfection of living organisms suggests that life was designed by a greater intelligence after drinking heavily.,生命組織の構造的・生理学的な精緻さおよび不完全さは、生命が大いなる知性によって、泥酔しながら設計されたことを示唆する。
miragefairy2024.trait.miragefairy2024.crossbreeding,Crossbreeding,交雑
miragefairy2024.trait.miragefairy2024.crossbreeding.poem,"By crossbreeding with different species of plants within the same family, it is possible to introduce genetic traits that the original plant species does not naturally possess.",同じ科の異種の植物との交配により、その植物種には本来備わらない遺伝的形質を持たせることができる。
miragefairy2024.trait.miragefairy2024.crystal_absorption,Crystal Absorption,鉱物吸収
miragefairy2024.trait.miragefairy2024.crystal_absorption.poem,"The shine aura contained within the gemstone is excited by natural astral rays, and the replication erg generated by enzymatic action triggers the self-replication of plant tissues.",宝石質に含まれる光のオーラが自然アストラル線によって励起され、酵素の作用で生成された増殖のエルグが植物組織の自己複製作用を誘発する。
miragefairy2024.trait.miragefairy2024.desert_gem,Desert Gem,砂漠の宝石
miragefairy2024.trait.miragefairy2024.desert_gem.poem,"Legends of plants that bear beautiful gemstones can be found in various desert regions and are often revered. Physiologically, these gemstones are formed as a means for the plants to expel excess metal ions, absorbed due to the low moisture content in the soil.",美しい宝石を実らせる植物の伝承は各地の砂漠地帯において見られ、信仰の対象とされる。生理学的には、土中の水分含有量が少ないために過剰に吸収した金属イオンを排出するために形成される。
miragefairy2024.trait.miragefairy2024.eternal_treasure,Eternal Treasure,悠久の秘宝
miragefairy2024.trait.miragefairy2024.eternal_treasure.poem,"A mysterious fruit shown by nature. Many greedy humans attempted to cultivate it, but not a single one succeeded, or so the story goes.",自然が見せる神秘の果実。多くの欲深き人間がその栽培化を試みたものの、成功した者は誰一人として居なかったという。
miragefairy2024.trait.miragefairy2024.ether_predation,Ether Predation,エーテル捕食
miragefairy2024.trait.miragefairy2024.ether_predation.poem,"All living beings possess an etheric soul. If that is the case, where do the souls of fairies come from? In a sense, the Mirage is a carnivorous plant.",生きとし生ける者はみな、エーテルの魂を持つ。なれば、妖精の魂はどこから来るのか？ミラージュはある意味肉食植物だ。
miragefairy2024.trait.miragefairy2024.ether_respiration,Ether Respiration,エーテル呼吸
miragefairy2024.trait.miragefairy2024.ether_respiration.poem,"Through the action of the astral radiation, ether is vaporized, generating a vortex of souls. Since the appearance of etherobacteria billions of years ago, the universe has been filled with life forms possessing will.",情緒体の作用によってエーテルを気化し、魂の渦を生成する。数十億年前にエテロバクテリアが姿を現して以来、宇宙には意志を持った生命で溢れた。
miragefairy2024.trait.miragefairy2024.experience_production,Xp Production,経験値生成
miragefairy2024.trait.miragefairy2024.experience_production.poem,The question of whether plants experience consciousness has long been a subject of debate. The discovery of plants that generate experience orbs has brought this discussion to a new stage.,植物は意識体験をするか？という問いかけは、長年の議論の対象であった。経験値オーブを生成する植物の発見は、この議論を新たな局面へと導いた。
miragefairy2024.trait.miragefairy2024.fairy_blessing,Fairy Blessing,妖精の祝福
miragefairy2024.trait.miragefairy2024.fairy_blessing.poem,"A powerful light illuminates the world. A gentle breeze sways the trees. Mirage petals brush against the cheeks. Swirling pollen comes together, transforming into the body of a fairy. The fairy knows. The fate of everything in this world.",力強い光が世界を照らす。朗らかな風が木々を揺らす。ミラージュの花びらが頬を撫でる。渦巻く花粉は一つになり、妖精へと姿を変える。妖精は知っている。この世のすべての運命を。
miragefairy2024.trait.miragefairy2024.fleshy_leaves,Fleshy Leaves,肉厚の葉
miragefairy2024.trait.miragefairy2024.fleshy_leaves.poem,"As a result of evolving to minimize surface area exposed to the air in order to prevent water loss, the leaves have become thick and are now capable of storing water internally.",水分の蒸発を防ぐために空気との接触面積を最小化するように進化した結果、葉は肉厚になり、内部に水分を蓄えるようになった。
miragefairy2024.trait.miragefairy2024.flower_of_the_end,Flower of the End,終焉の花
miragefairy2024.trait.miragefairy2024.flower_of_the_end.poem,"When the vacuum decayed and the concept of the world met its end, that flower never lost its smile until the very last moment.",真空が崩壊し、世界という概念が消滅を迎えるとき、その花は最後の瞬間まで笑顔を絶やさなかった。
miragefairy2024.trait.miragefairy2024.four_leafed,Four-leafed,四つ葉
miragefairy2024.trait.miragefairy2024.four_leafed.poem,"The probability of a certain type of plant having a set of four leaves is typically less than 1 in 10,000, reflecting the high luck of the discoverer. Therefore, by adjusting random numbers so that all leaves are in sets of four, it is theoretically possible to maximize the luck of all humanity at all times.",ある種の植物の葉が4枚組となる確率は通常1万分の1以下であり、これは発見者の運気の高さを反映している。したがって、すべての葉が4枚組となるように乱数調整を行うことで、理論上全人類の運気を常に最大化できる。
miragefairy2024.trait.miragefairy2024.fruit_of_knowledge,Forbidden Fruit,禁断の果実
miragefairy2024.trait.miragefairy2024.fruit_of_knowledge.poem,"Consciousness, memory, soul, and genes--all this information is produced by the vortex motion of the gaseous etheric body. It is prophesied that the astral vortex, bound by the forbidden fruit, will connect to the creative demon, who possesses all knowledge beyond time and space.",意識、記憶、魂、遺伝子、これらすべての情報は、気相エーテル体の渦状運動によってもたらされる。禁断の果実に束縛されたアストラル渦は、時空を超えたありとあらゆる知識を持つというアカーシャの悪魔につながることが予言されている。
miragefairy2024.trait.miragefairy2024.fruits_production,Fruits Production,果実生成
miragefairy2024.trait.miragefairy2024.fruits_production.poem,"Human ancestors lived arboreal lives and primarily consumed fruit. While humans cannot eat raw meat, they can eat raw fruit. Interestingly, the nutritional values of fairies shares many similarities with that of common fruit.",ヒトの祖先は樹上生活を行い、果実食であった。ヒトは肉を生食できないが、果実は生食することができる。ところで、興味深いことに妖精の栄養価は一般的な果実のそれと多くが共通している。
miragefairy2024.trait.miragefairy2024.golden_apple,Golden Apple,金のリンゴ
miragefairy2024.trait.miragefairy2024.golden_apple.poem,"When a sheep is dyed with lapis lazuli powder and then sheared, it will subsequently grow blue wool. This phenomenon is known as exogenous pigment induction.",ヒツジをラピスラズリの粉末で着色して毛を刈り取ると、そのヒツジは以後、青色の毛を生やすようになる。このような現象を外因性色素誘導と呼ぶ。
miragefairy2024.trait.miragefairy2024.heating_mechanism,Heating Mechanism,発熱機構
miragefairy2024.trait.miragefairy2024.heating_mechanism.poem,Bacteria symbiotic within the cells generate heat through their metabolism. This heat helps prevent growth from stalling in cold environments.,細胞内に共生するバクテリアが、代謝によって熱を発生させる。この熱によって低温環境で成長が停滞することを防ぐ。
miragefairy2024.trait.miragefairy2024.hot_adaptation,Hot Adaptation,高温適応
miragefairy2024.trait.miragefairy2024.hot_adaptation.poem,"The jungle, a paradise for plants, the scorching desert, the fiery inferno—though all these are high-temperature environments, their actual conditions vary greatly. This trait is merely a collection of minor techniques that prove useful across various high-temperature environments.",植物の楽園であるジャングル地帯、炎天下の砂漠、灼熱地獄、一口に高温環境といっても、その実態は様々である。この形質は、高温環境全般で役に立つ小技の寄せ集めにすぎない。
miragefairy2024.trait.miragefairy2024.humid_adaptation,Humid Adaptation,湿潤適応
miragefairy2024.trait.miragefairy2024.humid_adaptation.poem,The plant that designs and operates the most efficient flow for converting H2O and CO2 into O2 and organic matter will ultimately dominate humid environments.,H2OとCO2をO2と有機物に加工するフローを最も効率的に設計・運用した工場が、最終的に湿潤な環境を制覇する。
miragefairy2024.trait.miragefairy2024.leaves_production,Leaves Production,葉面生成
miragefairy2024.trait.miragefairy2024.leaves_production.poem,"Between 1.2 and 0.8 billion years ago, green plants emerged and developed the ability to fix carbon, while simultaneously losing their symbiotic relationship with etherobacteria. The fact that most modern plants lack intelligence is said to be a remnant of this evolutionary change.",12-8億年前、緑色植物が出現し、炭素固定能力を発達させた一方で、エテロバクテリアとの細胞内共生を退化させた。現生植物の多くに知性が欠落している事実は、この進化の名残りと言われている。
miragefairy2024.trait.miragefairy2024.mesic_adaptation,Mesic Adaptation,中湿適応
miragefairy2024.trait.miragefairy2024.mesic_adaptation.poem,"Moderate humidity provide comfort for plants as well, allowing a diverse range of species to thrive. In such an environment, a straightforward struggle for survival is required, with no possibility of escape or hiding, and no tricks. Winning in an ordinary world is the most challenging of all.",極端でない湿度は、植物にとっても快適であり、多様な植物が繁栄する。ここでは、逃げも隠れもできない、小細工なしの生存競争が求められる。普通の世界で勝利することが最も難しいのだ。
miragefairy2024.trait.miragefairy2024.mutation,Mutation,突然変異
miragefairy2024.trait.miragefairy2024.mutation.poem,"Mutation, in a narrow sense, refers to the irreversible disruption of a part of the read-only region of an individual's astral vortex, under the influence of an internal attractor generated by natural aura fluctuations. Typically, this effect is inherited by its offspring.",突然変異とは、狭義には個体のアストラル渦の読み取り専用領域の一部が、自然オーラゆらぎによる内部アトラクタの影響によって不可逆的に錯乱を受けることを指す。通常、この影響は子に受け継がれる。
miragefairy2024.trait.miragefairy2024.natural_abscission,Natural Abscission,自然落果
miragefairy2024.trait.miragefairy2024.natural_abscission.poem,"A part of the plant's body falls off and drops to the ground. The wind, animals, and sometimes even humans carry it far away. For the plant, the automation of harvesting is merely a means of reproduction.",植物の体の一部が欠落し、地面に落ちる。それを風や動物、ときには人間が遠くへ運ぶ。収穫の自動化は、植物にとっては繁殖の手段にすぎないのだ。
miragefairy2024.trait.miragefairy2024.noded_stem,Noded Stem,節状の茎
miragefairy2024.trait.miragefairy2024.noded_stem.poem,"The stems of plants in the order Miragales are known for having nodes, similar to bamboo or wheat. These nodes are deactivated growth points, and in principle, rapid growth is possible by activating growth at all nodes simultaneously.",妖花目の植物の茎は、竹や麦などと同様に節目を持つことで知られる。これらの節目は失活した成長点であり、原理的にはすべての節目で成長を行うことにより高速な生育が可能である。
miragefairy2024.trait.miragefairy2024.osmotic_absorption,Nutrient Absorption,養分吸収
miragefairy2024.trait.miragefairy2024.osmotic_absorption.poem,"When the ion concentration in the root cells is higher than that in the surrounding soil, osmosis causes the water in the soil, along with nutrients, to be absorbed into the roots. This process requires the transpiration action of the leaves.",根の細胞のイオン濃度が周囲の土中に比べて高いとき、浸透圧によって土中の水分が養分とともに根に吸収される。この過程には葉の蒸散作用が不可欠である。
miragefairy2024.trait.miragefairy2024.pavement_flowers,Pavement Flowers,アスファルトに咲く花
miragefairy2024.trait.miragefairy2024.pavement_flowers.poem,The sight of a small flower piercing through hard ground and transforming bitumen into nutrients is known as a symbol of the powerful vitality possessed by plants.,小さな花が硬い地面を穿ち瀝青を栄養に変えるその姿は、植物の持つ力強い生命力の象徴として知られる。
miragefairy2024.trait.miragefairy2024.phaeosynthesis,Phaeosynthesis,闇合成
miragefairy2024.trait.miragefairy2024.phaeosynthesis.poem,"By fluctuations in aura concentration, ether crystals grow from organic elements in the environment. This process is the same as the formation of undead creatures.",オーラ濃度のゆらぎにより、環境中の有機元素からエーテル結晶を成長させる。これはアンデッド生物の形成と同じ作用である。
miragefairy2024.trait.miragefairy2024.phantom_flower,Phantom Flower,幻の花
miragefairy2024.trait.miragefairy2024.phantom_flower.poem,A phantom flower that blooms in the distant land of fairies. Is its true nature that of an illusory flower? Or is it a flower that shows illusions?,遥か妖精の地に咲く幻の花。その正体は幻のような花か？幻を見せる花か？
miragefairy2024.trait.miragefairy2024.photosynthesis,Photosynthesis,光合成
miragefairy2024.trait.miragefairy2024.photosynthesis.poem,"Through the Dephlogistication Reaction, oxygen and organic matter are produced from water and carbon dioxide. Photosynthesis is a fundamental life activity of plants, alongside etheric respiration, and it supports the existence of many organisms, including herbivores, carnivores, and humans.",脱フロギストン反応により、水と二酸化炭素から酸素と有機物が生産される。光合成はエーテル呼吸と並ぶ植物の生命活動の根幹であり、草食動物、肉食動物、人間など、多くの生物の存在を成り立たせている。
miragefairy2024.trait.miragefairy2024.plants_with_self_awareness,Plants with Self-Awareness,自我を持つ植物
miragefairy2024.trait.miragefairy2024.plants_with_self_awareness.poem,"On a colonized planet lacking native flying animals, giving mobility to airborne reproductive cells is beneficial in terms of increasing the probability of encounters between individual organisms.",固有の飛行性動物を欠いた開拓型惑星において、空中散布式の生殖細胞に運動能力を与えることは、個体同士の遭遇確率の点で有益である。
miragefairy2024.trait.miragefairy2024.prosperity_of_species,Prosperity of Species,種の繁栄
miragefairy2024.trait.miragefairy2024.prosperity_of_species.poem,"Those who bear many offspring, those who are flexible to change, those who are greedy, those who eliminate their enemies, and those who, in the end, leave behind many descendants are the ones who win the struggle for survival.",多くの子を産む者、変化に柔軟な者、欲張りな者、敵を蹴落とす者、結果的に多くの子孫を遺せた者が生存競争を勝ち抜くのだ。
miragefairy2024.trait.miragefairy2024.rare_production,Rare Production,希少品生成
miragefairy2024.trait.miragefairy2024.rare_production.poem,"This trait does not actually exist as a single gene, but is instead a collection of various genetic characteristics responsible for the formation of certain parts, such as the crystallization of phytoliths in the fruit, which humans deem rare or valuable.",この特性は、実際には遺伝子上には存在せず、果実部におけるプラントオパールの結晶化など、人間が希少と判断するいくつかの部位を形成する遺伝的形質をまとめたものである。
miragefairy2024.trait.miragefairy2024.seeds_dilution,Seeds Dilution,種子希釈
miragefairy2024.trait.miragefairy2024.seeds_dilution.poem,"Through the Homology Resonance System, seeds carrying genetic sequences that partially match those of the parent plant are selectively protected. As a result, at the cost of genetic diversity, resources can be reallocated to a larger number of seeds.",ホモロジー共鳴系により親植物と部分的に一致する遺伝子配列を持つ種子を選択的に保護する。これにより、遺伝的多様性を犠牲にしてより多くの種子に資源を再分配できる。
miragefairy2024.trait.miragefairy2024.seeds_production,Seeds Production,種子生成
miragefairy2024.trait.miragefairy2024.seeds_production.poem,"Strictly speaking, seeds refer to the reproductive structures formed in the lower part of the pistil. However, in many plants in the order Miragales, seeds tend to detach and disperse quickly. For convenience, bulbs are often treated as seeds in these plants.",種子とは、狭義にはめしべの下部に形成される繁殖組織をいう。しかし、妖花目の植物は種子がすぐに欠落し拡散されるものが多いため、便宜上球根を種子同然に扱うことが多い。
miragefairy2024.trait.miragefairy2024.selenosynthesis,Selenosynthesis,月光合成
miragefairy2024.trait.miragefairy2024.selenosynthesis.poem,The gaia and darkness auras emitted by lunar regolith transition into the shine spectrum as their parallelism increases during long-distance propagation. Hollow structures composed of slightly aura-resistant tissue efficiently trap them and condense them into primitive fairy wisps.,月表土が放射する土・闇オーラは、長距離伝播の過程で平行性の増大による光スペクトルへの転移を受ける。弱耐霊性組織による中空構造はこれを効率的にトラップし、原始的なフェアリーウィスプを形成する。
miragefairy2024.trait.miragefairy2024.spiny_leaves,Spiny Leaves,棘のある葉
miragefairy2024.trait.miragefairy2024.spiny_leaves.poem,"Spines prevent the loss of water through transpiration and are also used for defense against herbivorous animals. The spines of plants in the Miragaceae family are made of sharp tissues containing silicates, which can easily pierce human skin and cause mild inflammation.",棘は水分の蒸散を防ぎ、草食動物からの防御にも使われる。ミラージュ科の植物が持つ棘はケイ酸塩を含む鋭利な組織でできており、人間の皮膚を容易に傷つけ、軽度の炎症を引き起こす。
miragefairy2024.trait.miragefairy2024.treasure_of_xarpa,Treasure of Xarpa,シャルパの秘宝
miragefairy2024.trait.miragefairy2024.treasure_of_xarpa.poem,"Since ancient times, people have revered what lies beyond their understanding, calling it mysterious or sacred. The formation of crystals is a natural ability in plants of the Miragales order, and it is easy to destroy the genes that prevent this. Humanity has transcended the mysterious.",人々は昔から、理解を超えた対象を神秘と呼び、神聖視してきた。結晶の生成は妖花目の植物における生来の能力であり、これを妨げる遺伝子を破壊することは容易だ。人類は神秘を超越したのだ。
miragefairy2024.trait.miragefairy2024.warm_adaptation,Warm Adaptation,中温適応
miragefairy2024.trait.miragefairy2024.warm_adaptation.poem,"In environments with comfortable temperatures, plants can save evolutionary energy that would otherwise be allocated to cold or heat resistance. As a result, they are able to devote more energy to growth and reproduction.",快適な気温の環境では、耐寒や耐暑に割り当てる進化的エネルギーを節約できる。その結果、植物はより多くのエネルギーを成長や繁殖に割くことができる。
miragefairy2024.trait.miragefairy2024.waterlogging_tolerance,Waterlogging Tolerance,浸水耐性
miragefairy2024.trait.miragefairy2024.waterlogging_tolerance.poem,"By developing hollow stems that actively transport oxygen, this plant prevents its roots from becoming oxygen-deprived even in waterlogged conditions. As a result, it can thrive in environments where other plants would suffer from root rot.",中空の茎を発達させ、能動的に酸素を送り込むことで、浸水状態にあっても根が酸欠状態になるのを防ぐ。これにより、他の植物が根腐れを起こすような環境でも生育できる。
miragefairy2024.trait_condition.miragefairy2024.darkness,Darkness,闇
miragefairy2024.trait_condition.miragefairy2024.fine,Fine,晴れ
miragefairy2024.trait_condition.miragefairy2024.floor_crystal_erg,Floor Crystal Erg,鉱物質の地面
miragefairy2024.trait_condition.miragefairy2024.floor_hardness,Floor Hardness,硬い地面
miragefairy2024.trait_condition.miragefairy2024.floor_moisture,Floor Moisture,湿った地面
miragefairy2024.trait_condition.miragefairy2024.high_altitude,High Altitude,高地
miragefairy2024.trait_condition.miragefairy2024.high_humidity,High Humidity,高い湿度
miragefairy2024.trait_condition.miragefairy2024.high_temperature,High Temperature,高い気温
miragefairy2024.trait_condition.miragefairy2024.light,Light,光
miragefairy2024.trait_condition.miragefairy2024.low_altitude,Low Altitude,低地
miragefairy2024.trait_condition.miragefairy2024.low_humidity,Low Humidity,低い湿度
miragefairy2024.trait_condition.miragefairy2024.low_temperature,Low Temperature,低い気温
miragefairy2024.trait_condition.miragefairy2024.medium_humidity,Medium Humidity,普通の湿度
miragefairy2024.trait_condition.miragefairy2024.medium_temperature,Medium Temperature,普通の気温
miragefairy2024.trait_condition.miragefairy2024.natural,Natural,天然
miragefairy2024.trait_condition.miragefairy2024.night,Night,夜
miragefairy2024.trait_condition.miragefairy2024.sunshine_environment,Sunshine Environment,日照環境
miragefairy2024.trait_effect.miragefairy2024.crossbreeding,Crossbreeding,交雑
miragefairy2024.trait_effect.miragefairy2024.experience_production,Experience Production,経験値生成
miragefairy2024.trait_effect.miragefairy2024.fortune_factor,Fortune Factor,幸運係数
miragefairy2024.trait_effect.miragefairy2024.fruits_production,Fruits Production,果実生成
miragefairy2024.trait_effect.miragefairy2024.growth_boost,Growth Boost,成長速度ブースト
miragefairy2024.trait_effect.miragefairy2024.humidity,Humidity Environment,湿度環境値
miragefairy2024.trait_effect.miragefairy2024.leaves_production,Leaves Production,葉面生成
miragefairy2024.trait_effect.miragefairy2024.mutation,Mutation,突然変異
miragefairy2024.trait_effect.miragefairy2024.natural_abscission,Natural Abscission,自然落果
miragefairy2024.trait_effect.miragefairy2024.nutrition,Nutrition,栄養値
miragefairy2024.trait_effect.miragefairy2024.production_boost,Production Boost,生産量ブースト
miragefairy2024.trait_effect.miragefairy2024.rare_production,Rare Production,希少品生成
miragefairy2024.trait_effect.miragefairy2024.seeds_dilution,Seeds Dilution,種子希釈
miragefairy2024.trait_effect.miragefairy2024.seeds_production,Seeds Production,種子生成
miragefairy2024.trait_effect.miragefairy2024.special_production,Special Production,特殊品生成
miragefairy2024.trait_effect.miragefairy2024.temperature,Temperature Environment,気温環境値
structure.miragefairy2024.dripstone_caves_ruin,Dripstone Cave Ruin,鍾乳洞の遺跡
structure.miragefairy2024.weathered_ancient_remnants,Weathered Ancient Remnants,風化した旧世代の遺構
subtitles.miragefairy2024.cancel,TODO,TODO
subtitles.miragefairy2024.collect,Collect item,アイテムを集める
subtitles.miragefairy2024.entity.chaos_cube.ambient,Chaos Cube roars,混沌のキューブがうなる
subtitles.miragefairy2024.entity.chaos_cube.attack,Chaos Cube chants,混沌のキューブが詠唱する
subtitles.miragefairy2024.entity.chaos_cube.death,Chaos Cube dies,混沌のキューブが死ぬ
subtitles.miragefairy2024.entity.chaos_cube.hurt,Chaos Cube hurts,混沌のキューブがダメージを受ける
subtitles.miragefairy2024.entity.etheroballistic_bolt.hit,Etheroballistic Bolt hits,エテロバリスティック弾が当たる
subtitles.miragefairy2024.entity.etheroballistic_bolt.shoot,Etheroballistic Bolt fired,エテロバリスティック弾が発射される
subtitles.miragefairy2024.magic1,Magic fired,魔法が発射される
subtitles.miragefairy2024.magic2,Magic fired,魔法が発射される
subtitles.miragefairy2024.magic3,Magic fired,魔法が発射される
subtitles.miragefairy2024.magic_hit,Magic hits,魔法が当たる
tag.block.miragefairy2024.concrete,Concrete,コンクリート
tag.block.miragefairy2024.fairy_building,Fairy Building,妖精の建物
tag.block.miragefairy2024.haimeviska_logs,Haimeviska Logs,ハイメヴィスカの原木
tag.block.miragefairy2024.local_vacuum_decay_resistant,Local Vacuum Decay Resistant,局所真空崩壊耐性
tag.block.miragefairy2024.mineable.noise,Mineable with noise,ノイズで採掘可能
tag.block.miragefairy2024.retrospective_city_building,Retrospective City Building,過去を見つめる都市の建物
tag.block.miragefairy2024.retrospective_city_floor,Retrospective City Floor,過去を見つめる都市の床
tag.damage_type.c.is_magic,Magic,魔法
tag.damage_type.miragefairy2024.is_magic,Magic,魔法
tag.damage_type.miragefairy2024.spine,Spine,棘
tag.damage_type.neoforge.is_magic,Magic,魔法
tag.item.c.dusts,Dusts,粉
tag.item.c.dusts.bismuth,Bismuth Dusts,ビスマスの粉
tag.item.c.echo_shards,Echo Shards,残響の欠片
tag.item.c.gems,Gems,ジェム
